location,location_id,gtfs_stop_name,stop_lat,stop_lon,match_type,route
EGLINTON SHEPPARD,7832,,,,NO_STREET_MATCH,7
BATHURST AND LYONSGATE,7897,Bathurst St at Lyonsgate Dr,43.742895,-79.435483,MATCHED_INTERSECTION,7
BATHURST AND SARANAC,7953,Bathurst St at Saranac Blvd,43.723161,-79.430751,MATCHED_INTERSECTION,7
BATHURST AND DREWERY,8012,Bathurst St at Drewry Ave,43.780923,-79.444692,MATCHED_ROUTE,7
BATHURST AND OLD FORES,8055,,,,NO_STREET_MATCH,7
GREENWIN AND STEELES,8439,,,,NO_STREET_MATCH,7
BATHURST AND ST LAWRENCE STATION,8451,,,,NO_STREET_MATCH,7
STEVENSON STATION,8486,Stevenson,43.743263,-79.587036,MATCHED_FACILITY,7
BATHURST STATION ND CODSELL,8513,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
MILLWOOD AAND OVERLEA,8548,Millwood Rd at Overlea Blvd South Side,43.701557,-79.352492,MATCHED_STOP_ONLY,7
BATHURST AND HWY 401,8560,,,,NO_STREET_MATCH,7
BATHURST AND JOICEY,8601,Bathurst St at Joicey Blvd,43.733827,-79.433052,MATCHED_INTERSECTION,7
BATHURST AND HELENA,8803,,,,NO_STREET_MATCH,7
WILSON STATION DIVSION,8917,Wilson,43.734547,-79.45079,MATCHED_FACILITY,7
DUFFERIN AND YORK UNIVE,8990,,,,NO_STREET_MATCH,7
BROWNS LINE AND LAKESH,9372,,,,NO_STREET_MATCH,7
BATHURST AND YO,9409,,,,NO_STREET_MATCH,7
BARTON AND BATHURST STATION,9635,Bathurst St at Barton Ave,43.668015,-79.412233,MATCHED_INTERSECTION,7
BATHURST AND INVERMWAY,9811,Bathurst St at Invermay Ave,43.741398,-79.434877,MATCHED_ROUTE,7
GREENWIN AND REGATTA,9948,Greenwin Village Rd at Regatta Cres,43.791195,-79.442929,MATCHED_INTERSECTION,7
BISON,9987,,,,NO_STREET_MATCH,7
BATHURST AND CASTLEFIE,10005,,,,NO_STREET_MATCH,7
BATHURST AND WARICK,10082,Bathurst St at Warwick Ave,43.695352,-79.423363,MATCHED_ROUTE,7
BATHURST AND NAPTUNE,10172,Bathurst St at Neptune Dr,43.731615,-79.432722,MATCHED_ROUTE,7
BATHURST STATION ADN STEELES,10179,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
BATHURST AND CEDERCROF,10208,,,,NO_STREET_MATCH,7
FAYWOOD AND WILSON STATION,10461,Wilson Ave at Faywood Blvd East Side,43.734763,-79.445833,MATCHED_STOP_ONLY,7
BATHURST AND ST CLEME,10526,,,,NO_STREET_MATCH,7
BATHURST AND LANSDOWNE STATION,10578,,,,NO_STREET_MATCH,7
BATHURST STATION AND SON LAKE,10610,,,,NO_STREET_MATCH,7
BATHURST AND CARSCADDE,10618,Bathurst St at Carscadden Dr,43.765547,-79.441098,MATCHED_INTERSECTION,7
BISON AND GREENWIN,10859,,,,NO_STREET_MATCH,7
BATHURST STATION STAITION,10882,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
BATHURST AND SOUTHBORN,10897,Bathurst St at Southbourne Ave,43.738382,-79.434132,MATCHED_ROUTE,7
BATHURST AND ROSEMARY,11008,,,,NO_STREET_MATCH,7
BATHURST AND DONLAKE G,11017,,,,NO_STREET_MATCH,7
BATHURST AND KENTON,11032,,,,NO_STREET_MATCH,7
BATHURST AND BRENT HAL,11050,,,,NO_STREET_MATCH,7
BATHURST AND VERWOOD,11058,,,,NO_STREET_MATCH,7
BATHURST STATION AND CARPENTER,11136,,,,NO_STREET_MATCH,7
BATHURST AND HOTSPUR R,11138,Hotspur Rd at Bathurst St West Side,43.733132,-79.433574,MATCHED_STOP_ONLY,7
BATHURST AND FAIRHOLME,11215,,,,NO_STREET_MATCH,7
BATHURST AND FRONTENAC,11229,,,,NO_STREET_MATCH,7
DANFORTH AND LINSMORE,11276,,,,NO_STREET_MATCH,7
BATHURST AND SHALLMAR,11278,,,,NO_STREET_MATCH,7
BANNOCK B AND BATHURST,11346,,,,NO_STREET_MATCH,7
GREEENWIN VILLAGE,11390,,,,NO_STREET_MATCH,7
BATHURST STATION OUTS,11563,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
CLINTON AND PAGE,11574,,,,NO_STREET_MATCH,7
BATHURST AND WEMBLEY,11628,,,,NO_STREET_MATCH,7
BATHURST STATION ANDF WILSON STATION,11672,Bathurst St at Wilson Ave South Side,43.736782,-79.43401,MATCHED_ROUTE,7
AVENAL AND BATHURST,11729,,,,NO_STREET_MATCH,7
BATHURST AND STORMART,11773,,,,NO_STREET_MATCH,7
BATHURST AND FINCH STATION WEST STATION,11947,Bathurst St at Finch Ave West,43.773623,-79.44272,MATCHED_ROUTE,7
STEELES LOOP E SID,11954,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,7
BATHURST AND ELDERWOO,12106,Bathurst St at Elderwood Dr,43.695157,-79.423089,MATCHED_INTERSECTION,7
BATHURST AND LONSMOUND,12160,,,,NO_STREET_MATCH,7
BATHURST AND RIDGEWOOD,12209,,,,NO_STREET_MATCH,7
DE BOERS AND SHEPPARD,12485,,,,NO_STREET_MATCH,7
BATHURST AND TRICHESTE,12504,Bathurst St at Tichester Rd South Side,43.685088,-79.41918,MATCHED_ROUTE,7
BATHURST STATION AND GREENWIND,12548,,,,NO_STREET_MATCH,7
BATHURST AND RAOUL WAL,12622,,,,NO_STREET_MATCH,7
BATHU AND STEELES W,12728,Steeles Ave West at Bathurst St East Side,43.792559,-79.444561,MATCHED_INTERSECTION,7
BATHURST STATION AND ELLERSLIE,12751,Bathurst St at Ellerslie Ave North Side,43.765906,-79.440833,MATCHED_INTERSECTION,7
BATHURST AND ELMRIDGE,12874,Bathurst St at Elm Ridge Dr,43.705395,-79.426541,MATCHED_ROUTE,7
BATHURST AND EDINBURGH,12940,,,,NO_STREET_MATCH,7
BATHURST AND MONCLAIR,12970,,,,NO_STREET_MATCH,7
BATHURST AND OLD ORCHA,13031,,,,NO_STREET_MATCH,7
BATHURST AND NEPTUNE D,13052,Bathurst St at Neptune Dr,43.731615,-79.432722,MATCHED_INTERSECTION,7
BATHURST AND BEDFORD,13075,,,,NO_STREET_MATCH,7
BATHURST STATION AND GREENWICH,13235,,,,NO_STREET_MATCH,7
DON LAKE BATHURST STATION,13260,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
BATHURST AND FRONT,13275,,,,NO_STREET_MATCH,7
CARPENTER AND STE,13468,Carpenter Rd at Steeles Ave West,43.79187,-79.447447,MATCHED_INTERSECTION,7
DOV ALTMAN AND WESTOVE,13570,,,,NO_STREET_MATCH,7
HILLCREST GATE,13685,,,,NO_STREET_MATCH,7
KODIAK CRES,13723,,,,NO_STREET_MATCH,7
BATHURST AND TRANSWELL,13870,,,,NO_STREET_MATCH,7
BATHURST AND HADDINGTO,13953,,,,NO_STREET_MATCH,7
BATHURST STATION AN WILSON STATION,14049,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
BATHURST AND DONLAKE,14089,,,,NO_STREET_MATCH,7
BATHURST AND ELLERSELI,14139,,,,NO_STREET_MATCH,7
BATHURST AND,14148,,,,NO_STREET_MATCH,7
BATHURST AND ELOERSLIE,14164,Bathurst St at Ellerslie Ave North Side,43.765906,-79.440833,MATCHED_ROUTE,7
BATHURST STATION AND GREEWNWIN,14211,,,,NO_STREET_MATCH,7
BATHURST AND PRUE,14341,,,,NO_STREET_MATCH,7
BATHURST AND GREENWIN V,14395,Greenwin Village Rd at Bathurst St,43.790855,-79.444642,MATCHED_INTERSECTION,7
BATHURST AND WARWICK A,14479,Bathurst St at Warwick Ave,43.695352,-79.423363,MATCHED_INTERSECTION,7
BATHURST AND CODSWELL,14560,Bathurst St at Codsell Ave,43.758401,-79.43901,MATCHED_ROUTE,7
BATHU AND GREENWIN VLG,14565,Greenwin Village Rd at Bathurst St,43.790855,-79.444642,MATCHED_ROUTE,7
BATHURST STATION SND ST CLAIR STATION,14617,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
CLUNY AND CRESENT,14645,,,,NO_STREET_MATCH,7
BATHURST AND MASCOD,14657,,,,NO_STREET_MATCH,7
BATHURST AND CARP,14673,,,,NO_STREET_MATCH,7
BATHURST AND ELM,14698,Bathurst St at Elm Ridge Dr,43.705395,-79.426541,MATCHED_INTERSECTION,7
BATHURST AND GLEN GROV,14707,,,,NO_STREET_MATCH,7
BATHURST AND ELLERS,14772,Bathurst St at Ellerslie Ave North Side,43.765906,-79.440833,MATCHED_INTERSECTION,7
CANYON AND SHEPPARD,14822,,,,NO_STREET_MATCH,7
BATHURST AND STRATH,14842,Bathurst St at Strathearn Rd,43.692041,-79.422014,MATCHED_INTERSECTION,7
BATHURST AND ST GERMAI,14848,,,,NO_STREET_MATCH,7
WILSON STATION DIVISON,14863,Wilson,43.734547,-79.45079,MATCHED_FACILITY,7
BATHURST AND VILLAGE G,15088,,,,NO_STREET_MATCH,7
BLOOR AND PALMERSTON,15092,Bloor St West at Palmerston Ave,43.66468,-79.413525,MATCHED_STOP_ONLY,7
STEELES AND VILLIAGE GT,15133,Village Gate at Steeles Ave West,43.792558,-79.440731,MATCHED_ROUTE,7
ALBERT WI AND BATHURST,15134,,,,NO_STREET_MATCH,7
BATHURST STATION ST AND WILSON STATION,15136,Bathurst St at Wilson Ave South Side,43.736782,-79.43401,MATCHED_INTERSECTION,7
ANTIBE AND BATHURST,15140,Bathurst St at Antibes Dr,43.781233,-79.445042,MATCHED_INTERSECTION,7
BAINBR AND BATHURST,15184,Bathurst St at Bainbridge Ave,43.750654,-79.437155,MATCHED_INTERSECTION,7
BATHURST STATION ST AND ST C,15242,Bathurst Street at St Clair Avenue West,43.682754,-79.41807,MATCHED_INTERSECTION,7
BATHURST AND COXFIELD,15272,,,,NO_STREET_MATCH,7
PROMENADETERMINAL,15294,,,,NO_STREET_MATCH,7
BATHURST STATION ST AND DAVEN,15296,Bathurst St at Davenport Rd,43.677048,-79.415789,MATCHED_INTERSECTION,7
BATHURST AND CLAXTO,15298,Bathurst St at Claxton Blvd South Side,43.686625,-79.419824,MATCHED_INTERSECTION,7
BATHURST AND SARANA,15319,Bathurst St at Saranac Blvd,43.723161,-79.430751,MATCHED_INTERSECTION,7
BATHURST AND MCALLI,15327,Bathurst St at Mcallister Rd North Side,43.753514,-79.437841,MATCHED_INTERSECTION,7
BATHURST STATION ST AND ELM R,15354,Bathurst St at Elm Ridge Dr,43.705395,-79.426541,MATCHED_INTERSECTION,7
BATHURST AND LAUREL CR,15375,,,,NO_STREET_MATCH,7
BATHURST AND MELGUND,15436,,,,NO_STREET_MATCH,7
BATHURST AND GREENW,15454,Greenwin Village Rd at Bathurst St,43.790855,-79.444642,MATCHED_INTERSECTION,7
BATHURST STATION HILLCREST,15513,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
BATHURST STATION ST AND GREEN,15522,Greenwin Village Rd at Bathurst St,43.790855,-79.444642,MATCHED_INTERSECTION,7
BATHURST AND CARMICHEA,15579,,,,NO_STREET_MATCH,7
BATHURST STATION ST AND INVER,15672,Bathurst St at Invermay Ave,43.741398,-79.434877,MATCHED_INTERSECTION,7
BATHURST AND SOUTHB,15687,Bathurst St at Southbourne Ave,43.738382,-79.434132,MATCHED_INTERSECTION,7
WILSON STATION BATHURST STATION,15751,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
CARIBOU AND DUFFERIN,15755,,,,NO_STREET_MATCH,7
BATHURST AND YORKVIEW D,15821,Bathurst St at Yorkview Dr,43.772251,-79.442408,MATCHED_INTERSECTION,7
SOUTHBOURNE,15949,,,,NO_STREET_MATCH,7
WILSON STATION AV,16002,Yonge St at Wilson Ave - York Mills Station,43.74429,-79.406957,MATCHED_FACILITY,7
BATHURST STATION VILLAGE,16026,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
BATHURST AND SOUTHBU,16089,,,,NO_STREET_MATCH,7
BATHURST STATION ST NORT,16108,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
GREENWIN VILLAGE AT,16190,,,,NO_STREET_MATCH,7
GLEN RUSH,16203,,,,NO_STREET_MATCH,7
BATHURST AND RANEE NORTH,16247,Bathurst St at Ranee Ave,43.72707,-79.431662,MATCHED_ROUTE,7
ALLINGHAM AND WILSON,16369,,,,NO_STREET_MATCH,7
BATHURST AND CROYDON R,16371,,,,NO_STREET_MATCH,7
BATHURST STATION AD WILSON STATION,16399,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
BATHURST AND TINCHESTE,16442,Bathurst St at Tichester Rd South Side,43.685088,-79.41918,MATCHED_ROUTE,7
BATHURST AND DEWBOUR,16470,,,,NO_STREET_MATCH,7
401 AND BATHURST,16499,,,,NO_STREET_MATCH,7
B AND GREENWIN VILLEGE,16541,,,,NO_STREET_MATCH,7
BATHURST AND LAURELC,16564,Bathurst St at Laurelcrest Ave,43.74451,-79.435903,MATCHED_INTERSECTION,7
GREENWIN VILLAGE AND ST,16565,,,,NO_STREET_MATCH,7
BATHURST AND DEWBOUNE,16703,,,,NO_STREET_MATCH,7
BATHURST AND DRURY,16765,,,,NO_STREET_MATCH,7
BATHURST AND MARQUE,16784,Bathurst St at Marquette Ave,43.734195,-79.433342,MATCHED_INTERSECTION,7
OPPOSITE 4600 BATHURST,16807,,,,NO_STREET_MATCH,7
BATHURST AND WILSON STATION AV,16810,Bathurst St at Wilson Ave South Side,43.736782,-79.43401,MATCHED_INTERSECTION,7
BA AND GRINWIN VILLAGE,16850,,,,NO_STREET_MATCH,7
BATHURST STATION STATON,16852,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
BATHURST AND NEPTUN,16904,Bathurst St at Neptune Dr,43.731615,-79.432722,MATCHED_INTERSECTION,7
BATHURST AND GREENWI,16965,Greenwin Village Rd at Bathurst St,43.790855,-79.444642,MATCHED_INTERSECTION,7
BURTON,16975,,,,NO_STREET_MATCH,7
BATHURST AND YORKVIE,17033,Bathurst St at Yorkview Dr,43.772251,-79.442408,MATCHED_INTERSECTION,7
BATHURST AND YORKDOWN,17049,,,,NO_STREET_MATCH,7
BAT AND FISHERVILLE,17051,Bathurst St at Fisherville Rd,43.790264,-79.445803,MATCHED_INTERSECTION,7
GREENWIND AND REGATTA,17057,,,,NO_STREET_MATCH,7
BATHURST AND GREEWIN V,17072,,,,NO_STREET_MATCH,7
BATHURST STATION AQND INVERMAY,17160,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
BATHURST AND FISHERV,17161,Bathurst St at Fisherville Rd,43.790264,-79.445803,MATCHED_INTERSECTION,7
BATHURST AND CHAMPLAIN,17199,,,,NO_STREET_MATCH,7
BATHURST STATION BETWEEN STEELES,17210,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
ALEXIS AND BATHURST,17215,,,,NO_STREET_MATCH,7
CARPERNTER AND STEELES,17324,Carpenter Rd at Steeles Ave West,43.79187,-79.447447,MATCHED_ROUTE,7
GREENWIN V AND STEELES,17359,,,,NO_STREET_MATCH,7
HAYDEN ST S AND YONGE,17442,,,,NO_STREET_MATCH,7
SOUTHBURNE,17471,,,,NO_STREET_MATCH,7
BATHURST AND BROOKDALE,17510,,,,NO_STREET_MATCH,7
ELDERWOOD,17547,,,,NO_STREET_MATCH,7
BATHURST AND HORSHACK,17608,,,,NO_STREET_MATCH,7
ELISE AND GREENWIN,17632,Greenwin Village Rd at Elise Ter (West),43.791763,-79.442132,MATCHED_INTERSECTION,7
GREENWIN VILLIAGE,17672,,,,NO_STREET_MATCH,7
GRENWIN VI AND STEELES,17709,,,,NO_STREET_MATCH,7
BATHURST AND GREEENWIN,17733,,,,NO_STREET_MATCH,7
BATHURST AND FISHERVI,17793,Bathurst St at Fisherville Rd,43.790264,-79.445803,MATCHED_INTERSECTION,7
BATHURST STATION WILSON STATION T,17802,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
BATHURST AND WILD GING,17832,,,,NO_STREET_MATCH,7
BATHURST AND SOUTHGATE,17834,,,,NO_STREET_MATCH,7
B ON BATHURST STATION AND BUS IS S,17878,,,,NO_STREET_MATCH,7
ANITBES AND BATHURST,17951,Bathurst St at Antibes Dr,43.781233,-79.445042,MATCHED_ROUTE,7
BATHURST AND BRIARHILL,17967,Bathurst St at Briar Hill Ave,43.708018,-79.427207,MATCHED_ROUTE,7
BATHURST AND FISHERRVI,18207,,,,NO_STREET_MATCH,7
BATHURST AND NINA S O,18244,Bathurst St at Nina St,43.679716,-79.416855,MATCHED_ROUTE,7
STEELES ANE YONGE,18255,,,,NO_STREET_MATCH,7
TICHESTER ST CLAIR STATION,18267,Chester,43.678238,-79.352493,MATCHED_FACILITY,7
CARPENTER AND FISHERVI,18300,,,,NO_STREET_MATCH,7
BATHURST AND GREENVILLA,18308,,,,NO_STREET_MATCH,7
BATHURST STATION AND GRENWIN,18415,,,,NO_STREET_MATCH,7
BATHURST AND ROUGH HIL,18478,,,,NO_STREET_MATCH,7
BATHURST AND CEARCROFT,18522,Bathurst St at Cedarcroft Blvd South Side,43.783511,-79.445589,MATCHED_ROUTE,7
BATHURST AND STORMONT,18544,,,,NO_STREET_MATCH,7
BATHURST AND GRENWIN V,18554,,,,NO_STREET_MATCH,7
BATHURST AND HELENA AV,18586,,,,NO_STREET_MATCH,7
BATHURST AND RAINEE,18617,Bathurst St at Ranee Ave,43.72707,-79.431662,MATCHED_ROUTE,7
BATHURST AND STRETHEAR,18642,,,,NO_STREET_MATCH,7
BATHURST AND GREENVILL,18954,,,,NO_STREET_MATCH,7
LAURELCREST AND WILSON,19068,,,,NO_STREET_MATCH,7
CHERRY AND LOCATION,19077,,,,NO_STREET_MATCH,7
GREENWIN VILLLAGE,19106,,,,NO_STREET_MATCH,7
ALLEN AND STEEP R,19249,William R Allen Rd at Overbrook Pl,43.760867,-79.464927,MATCHED_STOP_ONLY,7
BATHURST STATION LONSMOUN,19267,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
BATHURST STATION ANSD SHERBOURNE STATION,19371,Sherbourne,43.672104,-79.37616,MATCHED_FACILITY,7
BATHURST STATION ANDTICHESTER,19492,Bathurst St at Tichester Rd South Side,43.685088,-79.41918,MATCHED_ROUTE,7
BATHURST AND CLAXTRON,19541,Bathurst St at Claxton Blvd South Side,43.686625,-79.419824,MATCHED_ROUTE,7
BATHURST AND LISSOM,19581,,,,NO_STREET_MATCH,7
GREENWIN VILLAGE REGAT,19662,,,,NO_STREET_MATCH,7
BATHURST AND WOBURN AV,19665,Bathurst St at Woburn Ave,43.722434,-79.430385,MATCHED_INTERSECTION,7
BATHURST STATION AND DONLAKE,19735,,,,NO_STREET_MATCH,7
BATHURST AND CLAXTON B,19919,Bathurst St at Claxton Blvd South Side,43.686625,-79.419824,MATCHED_INTERSECTION,7
AUSTIN TE AND BATHURST,19926,,,,NO_STREET_MATCH,7
BATHURST AND MELGUND R,19927,,,,NO_STREET_MATCH,7
BATHURST AND NEWBURY L,20007,,,,NO_STREET_MATCH,7
BATHURST STATION ANF WILSON STATION,20241,Bathurst,43.666447,-79.411186,MATCHED_FACILITY,7
KIPLING STATION,2,Kipling,43.63715,-79.535995,MATCHED_FACILITY,11
FINCH STATION,20,Finch,43.780846,-79.415291,MATCHED_FACILITY,11
FINCH AND MIDLAND STATION,24,Finch Ave East at Midland Ave,43.803931,-79.286077,MATCHED_STOP_ONLY,11
GERRARD AND ST MATTHEW,27,,,,NO_STREET_MATCH,11
PEARSON AIRPORT,35,,,,NO_STREET_MATCH,11
EGLINTON STATION,39,Yonge St at Eglinton Ave East North Side - Eglinton Station,43.707916,-79.398471,MATCHED_FACILITY,11
DAVISVILLE STATION,67,Davisville,43.697746,-79.396988,MATCHED_FACILITY,11
EGLINTON GARAGE,72,Eglinton,43.70525,-79.398392,MATCHED_FACILITY,11
SUNNYBROOK HOSPITAL,73,,,,NO_STREET_MATCH,11
KENNEDY STATION AND LAWRENCE,79,Kennedy Rd at Lawrence Ave East East Side,43.749958,-79.274988,MATCHED_STOP_ONLY,11
LAWRENCE AND,83,,,,NO_STREET_MATCH,11
STEELES AND YONGE,142,Yonge St at Steeles Ave West South Side,43.79729,-79.42005,MATCHED_STOP_ONLY,11
DON MILLS AND FINCH STATION,199,Don Mills Rd at Finch Ave East,43.792867,-79.355008,MATCHED_STOP_ONLY,11
BAYVIEW AND STEELES,209,Bayview Ave at Steeles Ave East South Side,43.802654,-79.39615,MATCHED_INTERSECTION,11
EGLINTON AND YONGE,216,Eglinton Ave W at Yonge St,43.706643,-79.398574,MATCHED_STOP_ONLY,11
STEELES LOOP,221,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,11
DON MILLS STATION,227,Don Mills,43.775547,-79.346588,MATCHED_FACILITY,11
EVANS AND ISLINGTON STATION,234,Islington Ave at Evans Ave,43.618201,-79.510979,MATCHED_STOP_ONLY,11
YONGE,258,,,,NO_STREET_MATCH,11
BAYVIEW STATION,274,Bayview station,43.766721,-79.386315,MATCHED_FACILITY,11
ST CLAIR STATION,280,St Clair,43.687748,-79.392586,MATCHED_FACILITY,11
BATHURST AND WILSON STATION,285,Wilson Ave at Bathurst St East Side,43.737304,-79.433226,MATCHED_STOP_ONLY,11
STEELES LOOP AND YONGE,287,Yonge St at Steeles Ave West South Side,43.79729,-79.42005,MATCHED_STOP_ONLY,11
CHAPLIN AND YONGE,288,Yonge St at Chaplin Cres,43.698394,-79.39676,MATCHED_STOP_ONLY,11
BLOOR AND ISLINGTON STATION,367,Islington Ave at Bloor St West North Side,43.64541,-79.523592,MATCHED_STOP_ONLY,11
QUEENSWAY GARAGE,376,Queen,43.652737,-79.379616,MATCHED_FACILITY,11
BAYVIEW STATION AND YORK MILLS,424,Bayview Ave at York Mills Rd,43.747851,-79.383934,MATCHED_INTERSECTION,11
YONGE AND YORK MILLS STATION,472,Yonge St at York Mills Rd North Side - York Mills Station,43.744863,-79.40666,MATCHED_STOP_ONLY,11
RICHGR AND WILLOWRIDGE,475,Willowridge Rd at Richgrove Dr,43.675751,-79.568602,MATCHED_STOP_ONLY,11
HARRISO AND YORK MILLS,488,York Mills Rd at Harrison Rd,43.749891,-79.378669,MATCHED_STOP_ONLY,11
BAYVIEW STATION AND EGLINTON,506,Bayview Ave at Eglinton Ave East,43.710932,-79.376934,MATCHED_INTERSECTION,11
AND MELROSE,529,,,,NO_STREET_MATCH,11
EGLINTON AND PHARMACY,530,Pharmacy Ave at Eglinton Ave East,43.726007,-79.297712,MATCHED_STOP_ONLY,11
YONGE AND YORK MILLS,567,Yonge St at York Mills Rd North Side - York Mills Station,43.744863,-79.40666,MATCHED_STOP_ONLY,11
BRIMLEY AND KINGSTON,637,Brimley Rd at Kingston Rd North Side,43.719185,-79.240657,MATCHED_STOP_ONLY,11
BAYVIEW AND EGLINTON,685,Bayview Ave at Eglinton Ave East,43.710932,-79.376934,MATCHED_INTERSECTION,11
EGLINTON AND LAIRD,690,Eglinton Ave East at Laird Dr East Side,43.713677,-79.363762,MATCHED_STOP_ONLY,11
BAYVIEW AND FINCH STATION,789,Bayview Ave at Finch Ave East North Side,43.785614,-79.392136,MATCHED_INTERSECTION,11
PEARSON AIRPORT TERMINAL,807,,,,NO_STREET_MATCH,11
ROE LOOP,811,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,11
DON MILLS STATION AND FINCH,836,Don Mills Rd at Finch Ave East,43.792867,-79.355008,MATCHED_STOP_ONLY,11
EGLINTON AND REDPATH,845,Eglinton Ave East at Redpath Ave,43.707987,-79.392646,MATCHED_STOP_ONLY,11
FINCH AND SENECA HILL,949,Finch Ave East at Seneca Hill Dr - Opposite Seneca College,43.793477,-79.350685,MATCHED_STOP_ONLY,11
STARSPRAY LOOP,1030,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,11
AND DOUGLAS,1122,,,,NO_STREET_MATCH,11
LAWRENCE AND YONGE,1136,Yonge St at Lawrence Ave West - Lawrence Station,43.725286,-79.402385,MATCHED_STOP_ONLY,11
BAYVIEW AND BLYTHWOOD,1143,Bayview Ave at Blythwood Rd,43.720818,-79.378698,MATCHED_INTERSECTION,11
EGLINTON AND SUTHERLAN,1176,Eglinton Ave East at Sutherland Dr,43.713201,-79.36698,MATCHED_STOP_ONLY,11
BAYVIEW STATION AND STEELES,1181,Bayview Ave at Steeles Ave East South Side,43.802654,-79.39615,MATCHED_INTERSECTION,11
EGLINTON AND LEBOVIC,1200,Eglinton Ave East at Lebovic Ave,43.727116,-79.291325,MATCHED_STOP_ONLY,11
RAAB AND WELLNESS WAY,1268,,,,NO_STREET_MATCH,11
EGLI AND VICTORIA PARK,1287,Victoria Park Ave at Eglinton Ave East North Side,43.725366,-79.302758,MATCHED_STOP_ONLY,11
HUNTINGWOOD AND WARDEN,1321,Warden Ave at Huntingwood Dr,43.78558,-79.311163,MATCHED_STOP_ONLY,11
DAVISVILLE AND PAILTON,1327,Davisville Ave at Pailton Cres,43.699213,-79.392011,MATCHED_INTERSECTION,11
BAYVIEW STATION AND LAWRENCE,1328,Bayview Ave at Lawrence Ave East - York University Glendon C,43.727267,-79.381567,MATCHED_INTERSECTION,11
DAVISVILLE AND YONGE,1330,Davisville Ave at Yonge St East Side,43.69832,-79.396197,MATCHED_INTERSECTION,11
EGLINTON DIVISION,1377,Eglinton,43.70525,-79.398392,MATCHED_FACILITY,11
AND LAWRENCE STATION,1479,,,,NO_STREET_MATCH,11
GRENOBLE AND VENDOME,1489,Grenoble Dr at Vendome Pl,43.715497,-79.328232,MATCHED_STOP_ONLY,11
AND DELORAINE,1520,,,,NO_STREET_MATCH,11
HOSPITAL AND RAAB,1531,Raab Blvd at Hospital Rd West Side (K & L Wings),43.72264,-79.375956,MATCHED_INTERSECTION,11
EGLINTON AND JONESVILL,1605,Eglinton Ave East at Jonesville Cres,43.725127,-79.306649,MATCHED_STOP_ONLY,11
BAYVIEW STATION AND FINCH,1619,Bayview Ave at Finch Ave East North Side,43.785614,-79.392136,MATCHED_INTERSECTION,11
BAYVIEW STATION AND SHEPPARD,1723,Bayview Ave at Sheppard Ave East North Side - Bayview Statio,43.767139,-79.387913,MATCHED_INTERSECTION,11
DAVISVILLE STATION AND YONGE,1756,Davisville Ave at Yonge St East Side,43.69832,-79.396197,MATCHED_INTERSECTION,11
BAYVIEW AND STEELES LO,1809,Bayview Ave at Steeles Ave East South Side,43.802654,-79.39615,MATCHED_INTERSECTION,11
BAYVIEW AND PARKHURST,1883,Bayview Ave at Parkhurst Blvd North Side,43.708992,-79.376295,MATCHED_INTERSECTION,11
ENTIRE ROUTE,1936,,,,NO_STREET_MATCH,11
AND OLD ORCHARD,1971,,,,NO_STREET_MATCH,11
BANBURY AND YORK MILLS,2117,York Mills Rd at Banbury Rd (West),43.751639,-79.370302,MATCHED_STOP_ONLY,11
BAYVIEW AND YORK MILLS STATION,2119,Bayview Ave at York Mills Rd,43.747851,-79.383934,MATCHED_INTERSECTION,11
EGLINTON AND LESLIE STATION,2146,Leslie St at Eglinton Ave East North Side,43.71835,-79.350236,MATCHED_STOP_ONLY,11
YORK GENERAL HOS,2236,,,,NO_STREET_MATCH,11
GREER AND LAWRENCE,2279,Lawrence Ave West at Greer Rd,43.7236,-79.408916,MATCHED_STOP_ONLY,11
EGLINTON,2303,,,,NO_STREET_MATCH,11
EGLINTON AND WYNFORD,2440,Wynford Dr at Eglinton Ave East,43.72506,-79.325722,MATCHED_STOP_ONLY,11
AND FAIRLAWN,2810,,,,NO_STREET_MATCH,11
